Donor_Name,Pi_Name,Acceptor_Name,Donor_SMILES,Pi_SMILES,Acceptor_SMILES,SMILES,Source_Class,Anchoring_Group,Predicted_Abs_Max_nm,Predicted_PCE_Percent
Luteolin_inspired,Bithiophene,Rhodanine-3-acetic_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2csc(-c3sccc3-c3cc4c(=O)cc(-c5ccc(O)c(O)c5)oc4cc3O)c2)C1=O,Natural-derived,carboxylic_acid,414.7014252946344,8.7061
Cyanidin_inspired,Benzothiadiazole,Phosphonic_acid,Oc1ccc(O)c(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccc2nsnc2c1[Br],[Cl]C=CP(=O)(O)O,O=P(O)(O)C=Cc1c(-c2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)ccc2O)ccc2nsnc12,Natural-derived,phosphonic_acid,408.3811336917335,8.696049999999998
Luteolin_inspired,Furan,Cyanoacrylic_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccoc1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1occc1-c1cc2c(=O)cc(-c3ccc(O)c(O)c3)oc2cc1O)C(=O)O,Natural-derived,cyanoacrylate,400.7861848959777,8.694599999999998
Genistein_inspired,Bithiophene,Barbituric_acid,O=c1c(-c2ccc(O)cc2)coc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc(-c3sccc3-c3cc4c(=O)c(-c5ccc(O)cc5)coc4cc3O)c2)C(=O)N1,Natural-derived,,410.6729030516966,8.687650000000001
Kaempferol_inspired,Bithiophene,Rhodanine-3-acetic_acid,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2csc(-c3sccc3-c3cc4c(=O)c(O)c(-c5ccc(O)cc5)oc4cc3O)c2)C1=O,Natural-derived,carboxylic_acid,410.1789040270606,8.667399999999999
Malvidin_inspired,Benzothiadiazole,Phosphonic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccc2nsnc2c1[Br],[Cl]C=CP(=O)(O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc3nsnc3c2C=CP(=O)(O)O)cc(OC)c1O,Natural-derived,phosphonic_acid,413.2958570180917,8.658549999999998
Quercetin_inspired,Furan,Cyanoacrylic_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccoc1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1occc1-c1cc2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2cc1O)C(=O)O,Natural-derived,cyanoacrylate,403.5824533022394,8.655100000000001
Demethoxycurcumin_inspired,Bithiophene,Phosphonic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CP(=O)(O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2ccsc2-c2cc(C=CP(=O)(O)O)cs2)cc1O,Natural-derived,phosphonic_acid,420.81470991238615,8.6542
Peonidin_inspired,Benzothiadiazole,Cyanoacrylic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])ccc1O,[I]c1ccc2nsnc2c1[Br],[Cl]C=C(C#N)C(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc3nsnc3c2C=C(C#N)C(=O)O)ccc1O,Natural-derived,cyanoacrylate,413.0645021297853,8.65195
Myricetin_inspired,Benzothiadiazole,Rhodanine-3-acetic_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2c(-c3cc4c(=O)c(O)c(-c5cc(O)c(O)c(O)c5)oc4cc3O)ccc3nsnc23)C1=O,Natural-derived,carboxylic_acid,413.6312794299249,8.651900000000001
Delphinidin_inspired,Bithiophene,Acrylic_acid,Oc1c(O)c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CC(=O)O,O=C(O)C=Cc1csc(-c2sccc2-c2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)c1,Natural-derived,carboxylic_acid,421.12045111811955,8.647249999999996
Myricetin_inspired,Benzothiadiazole,Acrylic_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1c(-c2cc3c(=O)c(O)c(-c4cc(O)c(O)c(O)c4)oc3cc2O)ccc2nsnc12,Natural-derived,carboxylic_acid,413.09016696401284,8.646449999999998
Luteolin_inspired,Thienothiophene,Barbituric_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1cc2c(s1)scc2[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc3sc(-c4cc5c(=O)cc(-c6ccc(O)c(O)c6)oc5cc4O)cc23)C(=O)N1,Natural-derived,,411.93643503278145,8.641600000000004
Demethoxycurcumin_inspired,Bithiophene,Cyanoacrylic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=C(C#N)C(=O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2ccsc2-c2cc(C=C(C#N)C(=O)O)cs2)cc1O,Natural-derived,cyanoacrylate,427.5328655873233,8.638649999999998
Kaempferol_inspired,Bithiophene,Barbituric_acid,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc(-c3sccc3-c3cc4c(=O)c(O)c(-c5ccc(O)cc5)oc4cc3O)c2)C(=O)N1,Natural-derived,,408.46715136600693,8.6376
Delphinidin_inspired,Thienothiophene,Phosphonic_acid,Oc1c(O)c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1cc2c(s1)scc2[Br],[Cl]C=CP(=O)(O)O,O=P(O)(O)C=Cc1csc2sc(-c3cc4c(O)cc(O)cc4[o+]c3-c3cc(O)c(O)c(O)c3)cc12,Natural-derived,phosphonic_acid,408.60764145812675,8.63755
Myricetin_inspired,Furan,Cyanoacrylic_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccoc1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1occc1-c1cc2c(=O)c(O)c(-c3cc(O)c(O)c(O)c3)oc2cc1O)C(=O)O,Natural-derived,cyanoacrylate,400.43831912983364,8.6352
Luteolin_inspired,Thienothiophene,Acrylic_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1cc2c(s1)scc2[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1csc2sc(-c3cc4c(=O)cc(-c5ccc(O)c(O)c5)oc4cc3O)cc12,Natural-derived,carboxylic_acid,420.5660119977181,8.626399999999997
Luteolin_inspired,Benzothiadiazole,Rhodanine-3-acetic_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2c(-c3cc4c(=O)cc(-c5ccc(O)c(O)c5)oc4cc3O)ccc3nsnc23)C1=O,Natural-derived,carboxylic_acid,422.11322201001553,8.62565
Luteolin_inspired,Benzothiadiazole,Barbituric_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2c(-c3cc4c(=O)cc(-c5ccc(O)c(O)c5)oc4cc3O)ccc3nsnc23)C(=O)N1,Natural-derived,,427.64111927247535,8.623350000000002
Quercetin_inspired,Benzothiadiazole,Rhodanine-3-acetic_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2c(-c3cc4c(=O)c(O)c(-c5ccc(O)c(O)c5)oc4cc3O)ccc3nsnc23)C1=O,Natural-derived,carboxylic_acid,415.87475559926776,8.620250000000002
Kaempferol_inspired,Thienothiophene,Barbituric_acid,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1cc2c(s1)scc2[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc3sc(-c4cc5c(=O)c(O)c(-c6ccc(O)cc6)oc5cc4O)cc23)C(=O)N1,Natural-derived,,407.9556387264296,8.617000000000003
Petunidin_inspired,Benzothiadiazole,Cyanoacrylic_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccc2nsnc2c1[Br],[Cl]C=C(C#N)C(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc3nsnc3c2C=C(C#N)C(=O)O)cc(O)c1O,Natural-derived,cyanoacrylate,415.71823898521035,8.61155
Malvidin_inspired,Benzothiadiazole,Rhodanine-3-acetic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccc2nsnc2c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc3nsnc3c2C=C2SC(=O)N(CC(=O)O)C2=O)cc(OC)c1O,Natural-derived,carboxylic_acid,424.5318410695759,8.60665
Luteolin_inspired,Bithiophene,Barbituric_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc(-c3sccc3-c3cc4c(=O)cc(-c5ccc(O)c(O)c5)oc4cc3O)c2)C(=O)N1,Natural-derived,,414.00224821604263,8.603000000000002
Malvidin_inspired,Thienothiophene,Cyanoacrylic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1cc2c(s1)scc2[Br],[Cl]C=C(C#N)C(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2cc3c(C=C(C#N)C(=O)O)csc3s2)cc(OC)c1O,Natural-derived,cyanoacrylate,411.4020104999037,8.59965
Purpurin_inspired,Bithiophene,Acrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CC(=O)O,O=C(O)C=Cc1csc(-c2sccc2-c2c(O)c(O)c(O)c3c2C(=O)c2ccccc2C3=O)c1,Natural-derived,carboxylic_acid,437.74490514801175,8.586750000000002
Kaempferol_inspired,Furan,Cyanoacrylic_acid,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccoc1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1occc1-c1cc2c(=O)c(O)c(-c3ccc(O)cc3)oc2cc1O)C(=O)O,Natural-derived,cyanoacrylate,401.0123062359442,8.584499999999998
Myricetin_inspired,Bithiophene,Acrylic_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CC(=O)O,O=C(O)C=Cc1csc(-c2sccc2-c2cc3c(=O)c(O)c(-c4cc(O)c(O)c(O)c4)oc3cc2O)c1,Natural-derived,carboxylic_acid,420.8759999822621,8.561699999999998
Kaempferol_inspired,Bithiophene,Acrylic_acid,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CC(=O)O,O=C(O)C=Cc1csc(-c2sccc2-c2cc3c(=O)c(O)c(-c4ccc(O)cc4)oc3cc2O)c1,Natural-derived,carboxylic_acid,418.7759617000353,8.557799999999997
Purpurin_inspired,Bithiophene,Cyanoacrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1csc(-c2sccc2-c2c(O)c(O)c(O)c3c2C(=O)c2ccccc2C3=O)c1)C(=O)O,Natural-derived,cyanoacrylate,444.98868638371096,8.552300000000002
Pelargonidin_inspired,Benzothiadiazole,Rhodanine-3-acetic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc2nsnc2c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2c(-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)ccc3nsnc23)C1=O,Natural-derived,carboxylic_acid,419.45209917527745,8.540600000000001
Cyanidin_inspired,Benzothiadiazole,Barbituric_acid,Oc1ccc(O)c(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2c(-c3cc4c(O)cc(O)cc4[o+]c3-c3cc(O)ccc3O)ccc3nsnc23)C(=O)N1,Natural-derived,,421.61636633578905,8.5397
Myricetin_inspired,Bithiophene,Phosphonic_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CP(=O)(O)O,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c(-c3ccsc3-c3cc(C=CP(=O)(O)O)cs3)cc12,Natural-derived,phosphonic_acid,423.50499148428594,8.539249999999996
Myricetin_inspired,Thienothiophene,Acrylic_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1cc2c(s1)scc2[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1csc2sc(-c3cc4c(=O)c(O)c(-c5cc(O)c(O)c(O)c5)oc4cc3O)cc12,Natural-derived,carboxylic_acid,413.0982792074694,8.5375
Alizarin_inspired,Bithiophene,Cyanoacrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1csc(-c2sccc2-c2c(O)c(O)cc3c2C(=O)c2ccccc2C3=O)c1)C(=O)O,Natural-derived,cyanoacrylate,439.8887223697851,8.534950000000002
Petunidin_inspired,Benzothiadiazole,Barbituric_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc3nsnc3c2C=C2C(=O)NC(=O)NC2=O)cc(O)c1O,Natural-derived,,419.4816009012393,8.534899999999999
Petunidin_inspired,Bithiophene,Cyanoacrylic_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=C(C#N)C(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2-c2cc(C=C(C#N)C(=O)O)cs2)cc(O)c1O,Natural-derived,cyanoacrylate,421.34401342756814,8.521799999999997
Pelargonidin_inspired,Thienothiophene,Barbituric_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1cc2c(s1)scc2[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc3sc(-c4cc5c(O)cc(O)cc5[o+]c4-c4ccc(O)cc4)cc23)C(=O)N1,Natural-derived,,412.3679110368957,8.511250000000004
Malvidin_inspired,Bithiophene,Cyanoacrylic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=C(C#N)C(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2-c2cc(C=C(C#N)C(=O)O)cs2)cc(OC)c1O,Natural-derived,cyanoacrylate,425.02346302921717,8.511199999999999
Kaempferol_inspired,Furan,Phosphonic_acid,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccoc1[Br],[Cl]C=CP(=O)(O)O,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c(-c3ccoc3C=CP(=O)(O)O)cc12,Natural-derived,phosphonic_acid,407.7376068255333,8.5108
Peonidin_inspired,Benzothiadiazole,Phosphonic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])ccc1O,[I]c1ccc2nsnc2c1[Br],[Cl]C=CP(=O)(O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc3nsnc3c2C=CP(=O)(O)O)ccc1O,Natural-derived,phosphonic_acid,410.06971532508857,8.510649999999998
Malvidin_inspired,Benzothiadiazole,Barbituric_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc3nsnc3c2C=C2C(=O)NC(=O)NC2=O)cc(OC)c1O,Natural-derived,,423.8375627577779,8.508099999999999
Peonidin_inspired,Benzothiadiazole,Rhodanine-3-acetic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])ccc1O,[I]c1ccc2nsnc2c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc3nsnc3c2C=C2SC(=O)N(CC(=O)O)C2=O)ccc1O,Natural-derived,carboxylic_acid,422.52822924997207,8.4985
Quercetin_inspired,Furan,Barbituric_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccoc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2occc2-c2cc3c(=O)c(O)c(-c4ccc(O)c(O)c4)oc3cc2O)C(=O)N1,Natural-derived,,402.4910915138171,8.495600000000003
Delphinidin_inspired,Benzothiadiazole,Cyanoacrylic_acid,Oc1c(O)c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccc2nsnc2c1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1c(-c2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)ccc2nsnc12)C(=O)O,Natural-derived,cyanoacrylate,412.7987540458827,8.487849999999998
Delphinidin_inspired,Thienothiophene,Rhodanine-3-acetic_acid,Oc1c(O)c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1cc2c(s1)scc2[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2csc3sc(-c4cc5c(O)cc(O)cc5[o+]c4-c4cc(O)c(O)c(O)c4)cc23)C1=O,Natural-derived,carboxylic_acid,409.47752050182623,8.486799999999999
Kaempferol_inspired,Furan,Barbituric_acid,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccoc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2occc2-c2cc3c(=O)c(O)c(-c4ccc(O)cc4)oc3cc2O)C(=O)N1,Natural-derived,,402.54716509490345,8.4859
Peonidin_inspired,Benzothiadiazole,Barbituric_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])ccc1O,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc3nsnc3c2C=C2C(=O)NC(=O)NC2=O)ccc1O,Natural-derived,,420.9056323367944,8.4831
Apigenin_inspired,Bithiophene,Barbituric_acid,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc(-c3sccc3-c3cc4c(=O)cc(-c5ccc(O)cc5)oc4cc3O)c2)C(=O)N1,Natural-derived,,410.9477181233002,8.479199999999999
Delphinidin_inspired,Thienothiophene,Acrylic_acid,Oc1c(O)c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1cc2c(s1)scc2[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1csc2sc(-c3cc4c(O)cc(O)cc4[o+]c3-c3cc(O)c(O)c(O)c3)cc12,Natural-derived,carboxylic_acid,413.14262935917964,8.478200000000001
Genistein_inspired,Thiophene,Cyanoacrylic_acid,O=c1c(-c2ccc(O)cc2)coc2cc(O)c([At])cc21,[I]c1ccsc1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1sccc1-c1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O)C(=O)O,Natural-derived,cyanoacrylate,414.0705896726525,8.470300000000002
Myricetin_inspired,Benzothiadiazole,Phosphonic_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],[Cl]C=CP(=O)(O)O,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c(-c3ccc4nsnc4c3C=CP(=O)(O)O)cc12,Natural-derived,phosphonic_acid,416.92335778667785,8.467699999999999
Chrysin_inspired,Bithiophene,Barbituric_acid,O=c1cc(-c2ccccc2)oc2cc(O)c([At])cc21,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc(-c3sccc3-c3cc4c(=O)cc(-c5ccccc5)oc4cc3O)c2)C(=O)N1,Natural-derived,,407.66814574617086,8.467199999999998
Kaempferol_inspired,Pyrrole_N-methyl,Cyanoacrylic_acid,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccn(C)c1[Br],[Cl]C=C(C#N)C(=O)O,Cn1ccc(-c2cc3c(=O)c(O)c(-c4ccc(O)cc4)oc3cc2O)c1C=C(C#N)C(=O)O,Natural-derived,cyanoacrylate,401.4827039709133,8.4611
Bisdemethoxycurcumin_inspired,Thienothiophene,Cyanoacrylic_acid,O=C(/C=C/c1ccc(O)cc1)/C=C/c2ccc(O)c([At])c2,[I]c1cc2c(s1)scc2[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1csc2sc(-c3cc(C=CC(=O)C=Cc4ccc(O)cc4)ccc3O)cc12)C(=O)O,Natural-derived,cyanoacrylate,408.94414194774794,8.45615
Luteolin_inspired,Furan,Barbituric_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccoc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2occc2-c2cc3c(=O)cc(-c4ccc(O)c(O)c4)oc3cc2O)C(=O)N1,Natural-derived,,401.93227003716805,8.451300000000002
Quercetin_inspired,Thienothiophene,Phosphonic_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1cc2c(s1)scc2[Br],[Cl]C=CP(=O)(O)O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(-c3cc4c(C=CP(=O)(O)O)csc4s3)cc12,Natural-derived,phosphonic_acid,415.5635951988263,8.44595
Quercetin_inspired,Benzothiadiazole,Phosphonic_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],[Cl]C=CP(=O)(O)O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(-c3ccc4nsnc4c3C=CP(=O)(O)O)cc12,Natural-derived,phosphonic_acid,418.9084501724438,8.4452
Quercetin_inspired,Benzene,Cyanoacrylic_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc([Br])cc1,[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1ccc(-c2cc3c(=O)c(O)c(-c4ccc(O)c(O)c4)oc3cc2O)cc1)C(=O)O,Natural-derived,cyanoacrylate,405.5987969839784,8.439299999999998
Cyanidin_inspired,Benzothiadiazole,Rhodanine-3-acetic_acid,Oc1ccc(O)c(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccc2nsnc2c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2c(-c3cc4c(O)cc(O)cc4[o+]c3-c3cc(O)ccc3O)ccc3nsnc23)C1=O,Natural-derived,carboxylic_acid,421.9805598854837,8.4385
Genistein_inspired,Benzothiadiazole,Acrylic_acid,O=c1c(-c2ccc(O)cc2)coc2cc(O)c([At])cc21,[I]c1ccc2nsnc2c1[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1c(-c2cc3c(=O)c(-c4ccc(O)cc4)coc3cc2O)ccc2nsnc12,Natural-derived,carboxylic_acid,418.70562382578936,8.435000000000004
Cyanidin_inspired,Thienothiophene,Barbituric_acid,Oc1ccc(O)c(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1cc2c(s1)scc2[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc3sc(-c4cc5c(O)cc(O)cc5[o+]c4-c4cc(O)ccc4O)cc23)C(=O)N1,Natural-derived,,406.0906449824415,8.434750000000003
Luteolin_inspired,Pyrrole_N-methyl,Cyanoacrylic_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccn(C)c1[Br],[Cl]C=C(C#N)C(=O)O,Cn1ccc(-c2cc3c(=O)cc(-c4ccc(O)c(O)c4)oc3cc2O)c1C=C(C#N)C(=O)O,Natural-derived,cyanoacrylate,400.7353816480655,8.434099999999999
Myricetin_inspired,Benzene,Cyanoacrylic_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc([Br])cc1,[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1ccc(-c2cc3c(=O)c(O)c(-c4cc(O)c(O)c(O)c4)oc3cc2O)cc1)C(=O)O,Natural-derived,cyanoacrylate,400.43163569346723,8.434
